PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence

49,2023-10-04,16:48:25.26,5,4,"Schultz, Jacob",1000078166,Right,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,73.70293,2.610602,0.325868,2290.571941,46.245325,7:30,5.22962,1.48115,5.32643,-63.98515,-11.04024,-13.35142,2.34893,0.67431,67.35483,-9.007181,-2.048602,0.523701,,,,,,,,,,,,6.75311,-5.73607,-1.50074,50,5.41976,-0.0991,-106.90755,2.74527,7.74723,19.93479,-38.75452,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,5d849c00-62f7-11ee-82e9-b11c7aa129b6,71.97318,,,6.3481,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:48:25.26,2023-10-04T16:48:25.2638192-04:00,2023-10-04T20:48:25.2638192Z,,v3,471249,471249,,,,Undefined,BUC_BIS,0e7397ca-d7e7-4843-96b1-19d9913396da,55.1756,-107.86831,9.9674,5.24244,4.61305,-19.37726,-1.48697,-0.47248,3.87362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

50,2023-10-04,16:48:45.56,5,5,"Schultz, Jacob",1000078166,Right,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.33844,3.049708,2.576201,2220.285794,76.354909,8:30,5.3265,1.27069,5.08313,-57.42346,-1.99587,-15.67473,3.42149,2.39442,65.98583,-7.37814,-0.191575,0.535839,,,,,,,,,,,,8.42792,-1.22228,-1.5021,50,5.57091,-4.09992,-104.72445,3.68007,9.32749,18.25197,-33.52678,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,699ee810-62f7-11ee-82e9-b11c7aa129b6,70.34282,,,6.35261,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:48:45.56,2023-10-04T16:48:45.5682544-04:00,2023-10-04T20:48:45.5682544Z,,v3,471249,471249,,,,Undefined,BUC_BIS,084b3b70-36b2-4b28-9010-393c3cf266dc,55.41598,-105.66416,9.12598,5.33701,5.4062,-16.76339,-1.27865,-4.58015,4.66374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

51,2023-10-04,16:49:03.86,5,6,"Schultz, Jacob",1000078166,Right,BUC_BIS,"Morabito, Christopher",10120822,Left,BUC_BIS,Undefined,1,Bottom,2,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,88.73598,-1.361402,-2.147205,1954.136053,189.807871,12:15,5.55124,0.90327,5.62048,-16.54729,19.81773,3.1987,2.90068,-0.83493,79.98234,-4.532603,-1.576663,0.434023,,,,,,,,,,,,-2.29051,10.82386,-0.72212,50,5.42471,4.67619,-128.53347,-3.5303,-3.78004,30.00062,-14.31139,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,7485e440-62f7-11ee-82e9-b11c7aa129b6,86.84424,,,8.75364,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:49:03.86,2023-10-04T16:49:03.8698480-04:00,2023-10-04T20:49:03.8698480Z,,v3,471249,471249,,,,Undefined,BUC_BIS,876c8fcf-7c30-4b60-b4b2-b84ec9147ae9,54.87428,-129.66617,15.00031,5.5478,-2.98996,-7.1557,-0.90137,4.81891,-1.89002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

52,2023-10-04,16:51:55.69,1,1,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Sinins, Ben",1000098914,Right,BUC_BIS,Undefined,2,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.2885,-0.313973,-1.249284,2458.226655,94.767952,9:15,6.01915,1.74249,5.57783,-38.93097,2.85512,-14.87284,2.48159,-0.66388,74.72042,-7.499628,-3.904303,0.465251,,,,,,,,,,,,6.97764,2.09425,-1.62554,50,5.96749,3.27037,-120.59431,-2.01711,10.00466,29.21083,-29.1713,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,daf49410-62f7-11ee-82e9-b11c7aa129b6,81.01527,,,8.56809,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:51:55.69,2023-10-04T16:51:55.6952560-04:00,2023-10-04T20:51:55.6952560Z,,v3,471249,471249,,,,Undefined,BUC_BIS,5ff1e569-9419-49df-927d-6fe9afaad9d9,54.916,-121.77926,14.60541,6.02532,-0.83376,-14.58565,-1.74997,2.86452,5.00233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

53,2023-10-04,16:52:12.98,1,2,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Sinins, Ben",1000098914,Right,BUC_BIS,Undefined,2,Top,0,0,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.5744,-0.11279,-2.536706,2676.81918,115.924459,9:45,5.84407,2.27529,5.43782,-35.54451,7.23331,-11.48886,2.7763,-1.05906,74.02361,-6.686793,-4.577449,0.47074,,,,,,,,,,,,4.815,4.19378,-2.04286,50,5.81028,5.78738,-119.42476,-1.45097,6.77877,28.39546,-26.26986,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,e546f160-62f7-11ee-82e9-b11c7aa129b6,80.07067,,,8.55079,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:52:12.98,2023-10-04T16:52:12.9801712-04:00,2023-10-04T20:52:12.9801712Z,,v3,471249,471249,,,,Undefined,BUC_BIS,df27ea68-cb3f-4e1f-9246-86f6998f6227,55.05505,-120.62071,14.19773,5.84809,-0.34455,-13.13493,-2.2806,5.50187,3.38938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

54,2023-10-04,16:52:31.99,1,3,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Sinins, Ben",1000098914,Right,BUC_BIS,Undefined,2,Top,0,0,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.01324,-1.300331,-0.676651,2543.705998,147.645417,11:00,6.0164,1.70792,5.55784,-32.23435,10.74071,-5.76079,2.115,0.59562,73.72142,-7.295269,-1.705186,0.471824,,,,,,,,,,,,2.64701,6.368,-1.64573,50,5.88343,1.64559,-118.74366,-3.74511,3.69686,27.36248,-23.28036,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,f08e0ef0-62f7-11ee-82e9-b11c7aa129b6,79.88672,,,8.29182,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:52:31.99,2023-10-04T16:52:31.9990000-04:00,2023-10-04T20:52:31.9990000Z,,v3,471249,471249,,,,Undefined,BUC_BIS,dc063ede-9790-4a0c-8eab-701353da3d20,54.93496,-119.87545,13.68124,6.01842,-2.78217,-11.64018,-1.71064,1.49268,1.84843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.19665,2.374584,1.523558,0.851025,-2.16855,1.64121,-0.48672,-0.453,5.62193,-4.93676,68.63489,7.01045,-56.14647,-0.39819,85.61124,-5.2455,5.68326,13.66219,-14.18117,-5.03863,-66.18913,7.14413,High,High,High,,,High,High,High

55,2023-10-04,16:53:02.63,2,1,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.21075,-0.529069,-2.378276,2489.261732,207.874329,1:00,6.1114,1.39197,6.27074,-22.2171,13.21666,6.39366,3.77181,-0.26895,80.55439,-4.730689,-1.22373,0.42843,,,,,,,,,,,,-3.96717,7.3517,-1.21889,50,6.06134,5.06172,-128.10052,-1.83831,-6.58545,26.70992,-19.97032,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,02cc77f0-62f8-11ee-82e9-b11c7aa129b6,87.97803,,,7.65636,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:53:02.63,2023-10-04T16:53:02.6308592-04:00,2023-10-04T20:53:02.6308592Z,,v3,471249,471249,,,,Undefined,BUC_BIS,dc75581e-3672-428d-8b74-6e44cfe4ce7e,54.22641,-128.97875,13.35496,6.11099,-1.18169,-9.98516,-1.38888,5.27825,-3.29273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

56,2023-10-04,16:53:18.16,2,2,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,1,0,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,87.26354,-1.61193,-3.315081,2629.707989,178.846506,12:00,5.97501,1.49069,6.24707,-23.43135,12.94028,-0.23693,2.53285,-1.58991,79.78473,-6.018958,-3.357777,0.434063,,,,,,,,,,,,-0.82409,7.53414,-1.24385,50,5.84336,7.34036,-126.56271,-4.26077,-1.3333,26.44376,-19.98474,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,0c192510-62f8-11ee-82e9-b11c7aa129b6,86.83636,,,7.47881,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:53:18.16,2023-10-04T16:53:18.1600752-04:00,2023-10-04T20:53:18.1600752Z,,v3,471249,471249,,,,Undefined,BUC_BIS,cc968f07-801d-4e8c-a209-280e750f1557,54.2504,-127.44768,13.22188,5.97476,-3.59196,-9.99237,-1.49025,7.38499,-0.66665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

57,2023-10-04,16:53:33.17,2,3,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,2,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.41635,-1.155952,-1.49958,2620.367241,192.739197,12:30,5.99429,1.81334,5.86958,-23.90068,12.94111,2.64417,2.92832,0.64045,79.46356,-5.641009,-1.025194,0.43686,,,,,,,,,,,,-1.79083,7.33402,-1.69344,50,5.88695,3.20787,-126.82488,-3.31888,-2.89632,27.63704,-20.31274,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,1501b930-62f8-11ee-82e9-b11c7aa129b6,86.28043,,,7.95279,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:53:33.17,2023-10-04T16:53:33.1736560-04:00,2023-10-04T20:53:33.1736560Z,,v3,471249,471249,,,,Undefined,BUC_BIS,e1b23ef2-8708-4792-a50c-b9c2597123b1,54.62637,-127.82906,13.81852,5.99413,-2.58083,-10.15637,-1.81191,3.31311,-1.44816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

58,2023-10-04,16:53:48.99,2,4,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.49956,-0.81291,-1.46414,2629.684159,99.567906,9:15,5.88822,1.9838,5.41732,-39.1536,2.97969,-9.28174,1.86361,-0.16153,75.29319,-7.971287,-3.116761,0.46718,,,,,,,,,,,,4.22028,2.17587,-1.84708,50,5.78891,3.44402,-119.6442,-3.0732,6.06229,25.02416,-29.04846,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,1e7bdef0-62f8-11ee-82e9-b11c7aa129b6,80.68079,,,7.20637,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:53:48.99,2023-10-04T16:53:48.9993200-04:00,2023-10-04T20:53:48.9993200Z,,v3,471249,471249,,,,Undefined,BUC_BIS,36effce5-85ad-4cb7-b6ad-8309dbe8ffcf,55.08059,-120.70215,12.51208,5.89288,-1.84511,-14.52423,-1.98727,3.18772,3.03115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

59,2023-10-04,16:54:04.86,2,5,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.57926,-1.650009,-2.174401,2579.186645,79.897565,8:45,5.97708,1.95085,5.60745,-42.80219,0.41949,-6.42705,0.8685,-0.6154,74.06314,-9.478739,-3.323272,0.473175,,,,,,,,,,,,2.54823,1.18406,-1.76053,50,5.80828,4.74221,-118.17187,-4.8555,3.53461,26.52434,-30.53168,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,27f05f60-62f8-11ee-82e9-b11c7aa129b6,79.65848,,,7.51611,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:54:04.86,2023-10-04T16:54:04.8656368-04:00,2023-10-04T20:54:04.8656368Z,,v3,471249,471249,,,,Undefined,BUC_BIS,85c1c986-2c47-4732-a2da-65a10fe1bb55,54.89066,-119.26456,13.26217,5.9824,-3.59773,-15.26584,-1.95289,4.5966,1.7673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

60,2023-10-04,16:54:23.39,2,6,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,3,2,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,88.76845,-1.78068,-2.895611,2601.37166,181.380444,12:00,6.05494,1.69648,6.30235,-22.7634,12.11264,0.2661,2.51479,-0.9514,81.55588,-6.055077,-2.847562,0.425045,73.24378,45.530875,70.752631,5234.987477,,,,,56.28669,,,-0.92705,7.11886,-1.48394,50,5.91303,6.50883,-128.8853,-4.69576,-1.5627,26.2536,-20.17408,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,32f5e010-62f8-11ee-82e9-b11c7aa129b6,88.67865,52.52203,,7.21257,,,,1.71475,2.63519,1.1171,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:54:23.39,2023-10-04T16:54:23.3928688-04:00,2023-10-04T20:54:23.3928688Z,,v3,471249,471249,,,,Undefined,BUC_BIS,eec871a5-3128-4af8-835a-066e935f7024,54.19724,-129.73745,13.1268,6.05482,-4.04095,-10.08704,-1.69603,6.55956,-0.78135,,1.71475,24.80702,-12.73175,3.63579,-0.90882,0.19397,-0.04169,0.00783,-0.00092,2.63519,76.66081,-20.32215,1.54023,-0.20317,0.01499,0.00272,-0.00075,0.00014,1.1171,71.04687,-8.46158,1.2375,-0.12745,-0.00844,0.00669,-0.00199,0.00032,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,

61,2023-10-04,16:54:48.00,2,7,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Kender, Billy",1000120884,Right,BUC_BIS,Undefined,2,Top,1,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,82.37421,1.383546,0.54257,2452.727062,71.152103,8:15,5.9477,1.57794,5.30251,-44.63203,-2.18819,-10.61249,3.52751,1.20293,74.85027,-6.767517,-1.343055,0.468898,,,,,,,,,,,,5.44217,-1.04028,-1.61935,50,6.0412,-0.67615,-119.45956,1.25151,7.79242,24.97267,-33.66359,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,41a507d0-62f8-11ee-82e9-b11c7aa129b6,80.38509,,,7.52394,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:54:48.00,2023-10-04T16:54:48.0079856-04:00,2023-10-04T20:54:48.0079856Z,,v3,471249,471249,,,,Undefined,BUC_BIS,85811205-8fe3-49da-a0c0-9186e5ac85c2,55.19554,-120.54078,12.48634,5.95547,2.70901,-16.8318,-1.58277,-1.01353,3.89621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

62,2023-10-04,16:55:20.93,3,1,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Adamo, Nicolas",1000098916,Right,BUC_BIS,Undefined,2,Top,1,0,0,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,88.16264,-1.982761,-2.712879,2433.248487,166.939626,11:30,6.00184,1.49628,6.08963,-24.80171,10.69634,-2.24032,2.09812,-1.20178,81.42165,-6.593396,-3.115918,0.428819,,,,,,,,,,,,0.45732,6.36366,-1.28583,50,5.83556,6.15566,-128.00621,-5.22632,0.76428,24.63073,-21.53892,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,553a2730-62f8-11ee-82e9-b11c7aa129b6,87.89831,,,6.74098,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:55:20.93,2023-10-04T16:55:20.9324016-04:00,2023-10-04T20:55:20.9324016Z,,v3,471249,471249,,,,Undefined,BUC_BIS,3717a81d-affb-4fd4-816d-e72c72e8b759,54.40931,-128.85185,12.31537,6.0023,-4.48683,-10.76946,-1.49672,6.12942,0.38214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

63,2023-10-04,16:55:37.44,3,2,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Adamo, Nicolas",1000098916,Right,BUC_BIS,Undefined,2,Top,1,1,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.32422,-2.378708,-1.57576,2451.618395,164.161571,11:30,5.99625,1.95896,6.19335,-23.61863,13.51603,-3.49792,1.82986,0.21233,79.13344,-6.809688,-2.207169,0.438593,,,,,,,,,,,,1.36362,8.03587,-1.83863,50,5.80504,3.58512,-125.30829,-5.90584,2.16584,25.57173,-19.41056,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,5f1be860-62f8-11ee-82e9-b11c7aa129b6,85.93954,,,7.19077,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:55:37.44,2023-10-04T16:55:37.4422512-04:00,2023-10-04T20:55:37.4422512Z,,v3,471249,471249,,,,Undefined,BUC_BIS,c6a81204-be5d-4f2d-9dda-3d4d3dda3d22,54.30414,-126.18358,12.78587,5.99582,-5.24144,-9.70528,-1.96008,3.51099,1.08292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

64,2023-10-04,16:56:09.20,3,3,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Adamo, Nicolas",1000098916,Right,BUC_BIS,Undefined,2,Top,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.54184,-0.202151,-0.76487,2379.020111,169.552471,11:45,5.97065,1.68228,5.48425,-34.07159,7.77335,-1.17732,2.9422,0.86851,75.24245,-6.485421,-0.974716,0.465578,,,,,,,,,,,,0.36528,4.41343,-1.61442,50,5.93012,1.64807,-119.75467,-1.58238,0.52752,24.30849,-25.79999,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,7203b0c0-62f8-11ee-82e9-b11c7aa129b6,80.95829,,,7.29939,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:56:09.20,2023-10-04T16:56:09.2005872-04:00,2023-10-04T20:56:09.2005872Z,,v3,471249,471249,,,,Undefined,BUC_BIS,2cd276d5-9e0e-4dc7-b32b-d16924ebe021,55.01205,-120.76776,12.15425,5.97366,-0.50713,-12.89999,-1.68265,1.62609,0.26376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

65,2023-10-04,16:56:44.06,3,4,"Reimer, Bryce",1000098913,Left,BUC_BIS,"Adamo, Nicolas",1000098916,Right,BUC_BIS,Undefined,2,Top,1,2,1,Cutter,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,86.80489,-1.56844,-1.19284,2257.113043,170.165447,11:45,5.97373,1.75299,6.5458,-23.71812,12.23469,-1.93559,2.55818,0.49761,79.99101,-6.039456,-1.54465,0.431557,70.33793,34.905446,68.428614,5323.157622,29.4723,50.78548,105.978,221.05198,100.33516,80.292983,3.667301,0.70614,7.17681,-1.66973,50,5.85494,2.6997,-126.25479,-4.12481,1.14523,24.55212,-20.53434,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,86d17730-62f8-11ee-82e9-b11c7aa129b6,87.34062,51.17623,,6.81388,,,,1.16938,2.5781,-0.4332,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:56:44.06,2023-10-04T16:56:44.0697328-04:00,2023-10-04T20:56:44.0697328Z,FlyBall,v3,471249,471249,,,,Undefined,BUC_BIS,dfb9c806-d339-4c84-9567-686ebea38c1d,53.95392,-127.02136,12.27606,5.97372,-3.48368,-10.26717,-1.75346,2.66394,0.57261,,1.16875,31.12641,-12.26744,3.57662,-0.98548,0.29544,-0.0856,0.0154,-0.00111,2.57874,59.01045,-19.741,1.1687,0.09041,-0.16331,0.06355,-0.01064,0.00065,-0.43337,78.68531,-8.87482,1.7501,-0.49138,0.21922,-0.08207,0.0167,-0.00132,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,

66,2023-10-04,16:57:34.65,3,5,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Adamo, Nicolas",1000098916,Right,BUC_BIS,Undefined,2,Top,1,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,82.21976,-0.392865,-0.841041,2341.522909,83.043453,8:45,5.96012,1.95419,5.58613,-42.36317,-0.04102,-12.41969,2.06294,0.13377,74.72945,-8.159962,-3.06064,0.468226,,,,,,,,,,,,6.00256,0.55843,-1.87375,50,5.89903,2.25939,-119.26281,-2.28423,8.52125,26.0111,-31.3813,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,a4f70e50-62f8-11ee-82e9-b11c7aa129b6,80.50057,,,7.49031,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:57:34.65,2023-10-04T16:57:34.6508272-04:00,2023-10-04T20:57:34.6508272Z,,v3,471249,471249,,,,Undefined,BUC_BIS,e21b6ee5-eafd-4e12-81ee-200ed7e78b41,54.91182,-120.3293,13.00555,5.96631,-0.99754,-15.69065,-1.95923,1.91001,4.26063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

67,2023-10-04,16:58:19.24,4,1,"Adelmann, Jonathan",1000098913,Left,BUC_BIS,"Swenson, Andrew",10148141,Right,BUC_BIS,Undefined,2,Top,2,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.22148,-0.784924,-1.469453,2324.561219,164.034129,11:30,6.16161,1.23997,6.15098,-27.31982,8.90516,-2.23441,3.15944,-0.30425,80.17459,-5.881063,-1.872466,0.433187,,,,,,,,,,,,0.75626,5.16654,-1.12715,50,6.0879,3.34151,-126.76155,-2.60418,1.23461,25.10071,-23.73947,BUC_BIS,BUC_BIS,DepewField,TeamExclusive,Team,20231004-DepewField-Private-1,bf8b8f70-62f8-11ee-82e9-b11c7aa129b6,87.01189,,,7.04689,,,,,,,397ec0a9-c6de-487f-94ce-59c4a22a62bb,2023-10-04,20:58:19.24,2023-10-04T16:58:19.2476656-04:00,2023-10-04T20:58:19.2476656Z,,v3,471249,471249,,,,Undefined,BUC_BIS,734df296-0951-474f-ad09-3b449a4d9b77,54.34707,-127.61943,12.55035,6.16304,-1.79282,-11.86973,-1.24063,3.29932,0.6173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,

